Plate Reference, East(X), North (Y), Height (Z), Support Name, Room, Level, Support Type, Dtata Sheet, Page, Fire Rated, Designer
/1HFB19SV0005/1, 529575.00, 158875.00, 13140.00, /1HFB19SV0005, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0005/2, 529125.00, 158875.00, 13150.00, /1HFB19SV0005, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0009/1, 529575.00, 170075.00, 13140.00, /1HFB19SV0009, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0009/2, 529125.00, 170075.00, 13150.00, /1HFB19SV0009, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0008/1, 529575.00, 166980.00, 13140.00, /1HFB19SV0008, /1HFB1906ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0008/2, 529125.00, 166980.00, 13150.00, /1HFB19SV0008, /1HFB1906ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0011/1, 529735.30, 168910.00, 12900.00, /1HFB19SV0011, /1HFB1904ZL-, 19, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB19SV0011/2, 530000.70, 168910.00, 12900.00, /1HFB19SV0011, /1HFB1904ZL-, 19, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB19SV0012/1, 532499.53, 169525.00, 13140.00, /1HFB19SV0012, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0012/2, 532499.53, 169225.00, 13150.00, /1HFB19SV0012, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0013/1, 534299.53, 169525.00, 13140.00, /1HFB19SV0013, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0013/2, 534299.53, 169225.00, 13150.00, /1HFB19SV0013, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0014/1, 530705.00, 167350.00, 13140.00, /1HFB19SV0014, /1HFB1906ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0014/2, 530705.00, 167050.00, 13150.00, /1HFB19SV0014, /1HFB1906ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0015/1, 535910.00, 179781.00, 13840.00, /1HFB19SV0015, /1HFB1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0015/2, 535910.00, 179331.00, 13850.00, /1HFB19SV0015, /1HFB1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0016/1, 536862.00, 178797.00, 13839.60, /1HFB19SV0016, /1HFB1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0016/2, 536338.00, 178797.00, 13849.60, /1HFB19SV0016, /1HFB1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0074/1, 536407.30, 178210.00, 13250.00, /1HFB19SV0074, /1HFB1901ZL-, 19, Support Type 7 - Fire Damper Wall Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 1, No, S. Pinnock
/1HFB19SV0074/2, 536792.70, 178210.00, 13250.00, /1HFB19SV0074, /1HFB1901ZL-, 19, Support Type 7 - Fire Damper Wall Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 1, No, S. Pinnock
/1HFB23SV0018/1, 534772.00, 176240.00, 14024.80, /1HFB23SV0018, /1HFB2303ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, S. Pinnock
/1HFB23SV0018/2, 536587.00, 176240.00, 14024.80, /1HFB23SV0018, /1HFB2303ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, S. Pinnock
/1HFB23SV0017/1, 534707.00, 175840.00, 14024.80, /1HFB23SV0017, /1HFB2303ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, S. Pinnock
/1HFB23SV0017/2, 534702.00, 174020.00, 14024.80, /1HFB23SV0017, /1HFB2303ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, S. Pinnock
/1HFB23SV0015/1, 537557.00, 174015.00, 14024.80, /1HFB23SV0015, /1HFB2303ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, S. Pinnock
/1HFB23SV0015/2, 537562.00, 175835.00, 14024.80, /1HFB23SV0015, /1HFB2303ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, S. Pinnock
/1HFB23SV0014/1, 534772.00, 173590.00, 14024.80, /1HFB23SV0014, /1HFB2303ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, S. Pinnock
/1HFB23SV0014/2, 536587.00, 173590.00, 14024.80, /1HFB23SV0014, /1HFB2303ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, S. Pinnock
/1HFB23SV0002/1, 535333.00, 178210.00, 14718.00, /1HFB23SV0002, /1HFB2301ZL-, 23, Support Type 7 - Fire Damper Wall Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 1, No, S. Pinnock
/1HFB23SV0002/2, 535667.00, 178210.00, 14718.00, /1HFB23SV0002, /1HFB2301ZL-, 23, Support Type 7 - Fire Damper Wall Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 1, No, S. Pinnock
/1HFB23SV0001/1, 535358.00, 178210.62, 16209.00, /1HFB23SV0001, /1HFB2301ZL-, 23, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB23SV0001/2, 535642.00, 178210.62, 16209.00, /1HFB23SV0001, /1HFB2301ZL-, 23, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB23SV0016/1, 535878.00, 178210.00, 15851.00, /1HFB23SV0016, /1HFB2301ZL-, 23, Support Type 7 - Fire Damper Wall Support Type 7, 45062_MWG_DR_00080_40008_Support_Type_7, 3, No, S. Pinnock
/1HFB27SV0001/1, 535358.00, 178210.00, 17915.00, /1HFB27SV0001, /1HFB2701ZL-, 27, Support Type 7 - Fire Damper Vertical Floor Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 5, No, S. Pinnock
/1HFB27SV0001/2, 535642.00, 178210.00, 17915.00, /1HFB27SV0001, /1HFB2701ZL-, 27, Support Type 7 - Fire Damper Vertical Floor Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 5, No, S. Pinnock
/1HFB27SV0002/1, 534954.00, 178215.00, 19761.00, /1HFB27SV0002, /1HFB2701ZL-, 27, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 2, No, S. Pinnock
/1HFB27SV0003/1, 536425.00, 178215.00, 19575.00, /1HFB27SV0003, /1HFB2701ZL-, 27, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 2, No, S. Pinnock
/1HFB27SV0012/1, 538875.00, 178215.00, 19575.00, /1HFB27SV0012, /1HFB2701ZL-, 27, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 2, No, S. Pinnock
/1HFB27SV0009/1, 540055.00, 180525.00, 19575.00, /1HFB27SV0009, /1HFB2701ZL-, 27, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 2, No, S. Pinnock
/1HFB27SV0005/1, 540060.00, 182297.00, 19575.00, /1HFB27SV0005, /1HFB2701ZL-, 27, Support Type 7 - Fire Damper Wall Support 3, 45062_MWG_DR_00080_40008_Support_Type_7, 3, No, S. Pinnock
/1HFA0ASV0018/1, 558557.70, 174700.00, -7960.00, /1HFA0ASV0018, /1HFA0A01ZL-, 0A, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, D. Rothwell
/1HFA0ASV0018/2, 558142.30, 174700.00, -7960.00, /1HFA0ASV0018, /1HFA0A01ZL-, 0A, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, D. Rothwell
/1HFA0ASV0019/1, 547850.00, 177500.00, -7875.00, /1HFA0ASV0019, /1HFA0A03ZL-, 0A, Support Type 7 - Fire Damper Wall Support 3, 45062_MWG_DR_00080_40008_Support_Type_7, 3, No, D. Rothwell
/1HFA0ASV0020/1, 550925.00, 178455.00, -7510.00, /1HFA0ASV0020, /1HGT0A01ZL-, 0A, Support Type 7 - Fire Damper Ceiling Support, 45062_MWG_DR_00080_40008_Support_Type_6, 2, No, D. Rothwell
/1HFA0ASV0020/2, 551175.00, 178455.00, -7510.01, /1HFA0ASV0020, /1HGT0A01ZL-, 0A, Support Type 7 - Fire Damper Ceiling Support, 45062_MWG_DR_00080_40008_Support_Type_6, 2, No, D. Rothwell
/1HFA04SV0013/1, 547825.00, 157507.70, -2735.00, /1HFA04SV0013, /1HFA0404ZL-, 04, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 4, No, D. Rothwell
/1HFA04SV0014/1, 547840.00, 159925.00, -2725.00, /1HFA04SV0014, /1HFA0404ZL-, 04, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 4, No, D. Rothwell
/1HFA04SV0015/1, 547840.00, 162325.00, -2725.00, /1HFA04SV0015, /1HFA0404ZL-, 04, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 4, No, D. Rothwell
/1HFA04SV0016/1, 547840.00, 164725.00, -2725.00, /1HFA04SV0016, /1HFA0404ZL-, 04, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 2, No, D. Rothwell
/1HFA04SV0017/1, 548425.00, 167135.00, -2935.00, /1HFA04SV0017, /1HFA0405ZL-, 04, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA04SV0017/2, 548025.00, 167135.00, -2950.00, /1HFA04SV0017, /1HFA0405ZL-, 04, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA04SV0018/1, 548425.00, 169635.00, -2935.00, /1HFA04SV0018, /1HFA0405ZL-, 04, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA04SV0018/2, 548025.00, 169635.00, -2950.00, /1HFA04SV0018, /1HFA0405ZL-, 04, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA04SV0019/1, 548425.00, 172135.00, -2935.00, /1HFA04SV0019, /1HFA0405ZL-, 04, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA04SV0019/2, 548025.00, 172135.00, -2950.00, /1HFA04SV0019, /1HFA0405ZL-, 04, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA04SV0020/1, 547840.00, 173192.00, -955.00, /1HFA04SV0020, /1HFA0405ZL-, 04, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, D. Rothwell
/1HFA04SV0020/2, 547825.00, 172908.00, -955.00, /1HFA04SV0020, /1HFA0405ZL-, 04, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, D. Rothwell
/1HFA04SV0041/1, 557862.70, 174700.00, -1203.00, /1HFA04SV0041, /1HFA0401ZL-, 04, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, D. Rothwell
/1HFA04SV0041/2, 557487.30, 174700.00, -1203.00, /1HFA04SV0041, /1HFA0401ZL-, 04, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, D. Rothwell
/1HFA10SV0054/1, 558650.00, 174600.00, 3835.00, /1HFA10SV0054, /1HFA1001ZL-, 10, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, D. Rothwell
/1HFA10SV0054/2, 557830.00, 174600.00, 3835.00, /1HFA10SV0054, /1HFA1001ZL-, 10, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, D. Rothwell
/1HFA10SV0015/1, 549225.00, 162334.00, 4310.00, /1HFA10SV0015, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0015/2, 549975.00, 162334.00, 4320.00, /1HFA10SV0015, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0014/1, 549204.00, 163823.56, 4310.00, /1HFA10SV0014, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0014/2, 550004.00, 163823.56, 4320.00, /1HFA10SV0014, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0013/1, 549100.00, 165571.00, 4310.00, /1HFA10SV0013, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0013/2, 550000.00, 165579.00, 4320.00, /1HFA10SV0013, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0012/1, 549204.00, 167825.00, 4310.00, /1HFA10SV0012, /1HFA1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0012/2, 550000.00, 167829.00, 4320.00, /1HFA10SV0012, /1HFA1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0011/1, 549240.00, 169621.00, 4310.00, /1HFA10SV0011, /1HFA1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0011/2, 549960.00, 169629.00, 4320.00, /1HFA10SV0011, /1HFA1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0010/1, 549225.00, 172235.00, 4310.00, /1HFA10SV0010, /1HFA1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0010/2, 549975.00, 172235.00, 4320.00, /1HFA10SV0010, /1HFA1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0071/1, 559353.00, 169924.00, 4310.00, /1HFA10SV0071, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0071/2, 558853.00, 169924.00, 4310.00, /1HFA10SV0071, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0022/1, 559343.00, 167663.56, 4310.00, /1HFA10SV0022, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0022/2, 558693.00, 167663.56, 4320.00, /1HFA10SV0022, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0021/1, 559343.00, 164778.00, 4310.00, /1HFA10SV0021, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0021/2, 558693.00, 164770.00, 4320.00, /1HFA10SV0021, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0020/1, 559343.00, 162363.56, 4310.00, /1HFA10SV0020, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0020/2, 558693.00, 162363.56, 4320.00, /1HFA10SV0020, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0019/1, 558014.56, 161073.56, 4310.00, /1HFA10SV0019, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0019/2, 558014.56, 161823.56, 4320.00, /1HFA10SV0019, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0018/1, 555829.00, 161048.56, 4310.00, /1HFA10SV0018, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0018/2, 555821.00, 161848.56, 4320.00, /1HFA10SV0018, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0017/1, 553129.00, 161048.56, 4310.00, /1HFA10SV0017, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0017/2, 553121.00, 161848.56, 4320.00, /1HFA10SV0017, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0016/1, 550514.56, 161073.56, 4310.00, /1HFA10SV0016, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0016/2, 550514.56, 161823.56, 4320.00, /1HFA10SV0016, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0072/1, 555617.00, 169374.00, 4310.00, /1HFA10SV0072, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0072/2, 555117.00, 169374.00, 4310.00, /1HFA10SV0072, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0025/1, 555617.00, 168078.00, 4310.00, /1HFA10SV0025, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0025/2, 555117.00, 168070.00, 4320.00, /1HFA10SV0025, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0024/1, 556163.00, 166902.00, 4310.00, /1HFA10SV0024, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0024/2, 556171.00, 166402.00, 4320.00, /1HFA10SV0024, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0023/1, 557963.00, 166902.00, 4310.00, /1HFA10SV0023, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0023/2, 557971.00, 166402.00, 4320.00, /1HFA10SV0023, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0086/1, 556893.00, 164593.56, 4310.00, /1HFA10SV0086, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0086/2, 556893.00, 163543.56, 4310.00, /1HFA10SV0086, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0026/1, 558193.00, 164593.56, 4310.00, /1HFA10SV0026, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0026/2, 558193.00, 163543.56, 4310.00, /1HFA10SV0026, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0077/1, 562012.00, 154797.00, 4310.00, /1HFA10SV0077, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0077/2, 562012.00, 154297.00, 4310.00, /1HFA10SV0077, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0033/1, 559800.00, 154797.00, 4310.00, /1HFA10SV0033, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0033/2, 559800.00, 154297.00, 4310.00, /1HFA10SV0033, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0032/1, 559275.00, 155572.00, 4310.00, /1HFA10SV0032, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0032/2, 558775.00, 155572.00, 4310.00, /1HFA10SV0032, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0031/1, 558775.00, 157545.00, 4310.00, /1HFA10SV0031, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0031/2, 559275.00, 157553.00, 4320.00, /1HFA10SV0031, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0030/1, 558775.00, 159891.00, 4310.00, /1HFA10SV0030, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0030/2, 559275.00, 159899.00, 4320.00, /1HFA10SV0030, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0076/1, 555067.00, 157998.00, 4310.00, /1HFA10SV0076, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0076/2, 555567.00, 157998.00, 4310.00, /1HFA10SV0076, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0027/1, 555067.00, 160598.00, 4310.00, /1HFA10SV0027, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0027/2, 555567.00, 160598.00, 4310.00, /1HFA10SV0027, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0028/1, 551541.50, 158320.00, 4310.00, /1HFA10SV0028, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0028/2, 552041.50, 158320.00, 4310.00, /1HFA10SV0028, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0073/1, 551542.00, 160598.56, 4310.00, /1HFA10SV0073, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0073/2, 552042.00, 160598.56, 4310.00, /1HFA10SV0073, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0029/1, 549608.00, 158548.00, 4310.00, /1HFA10SV0029, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0029/2, 550108.00, 158548.00, 4310.00, /1HFA10SV0029, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0074/1, 549225.00, 160628.56, 4310.00, /1HFA10SV0074, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA10SV0074/2, 549725.00, 160628.56, 4310.00, /1HFA10SV0074, /1HFA1004ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
